X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8844975.83617071,5415711.72070458,1,GO-20141260715,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,3,2014,January,1,1,Wednesday ,3,D13,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,092,Corso Italia-Davenport (92),092,Corso Italia-Davenport (92),-79.4557698128996,43.6777746164058
-8848372.82568425,5417022.89104598,2,GO-20141263743,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,18,2014,January,1,1,Wednesday ,18,D12,"Apartment (Rooming House, Condo)",Apartment,1460,100,Assault Peace Officer,Assault,115,Mount Dennis (115),115,Mount Dennis (115),-79.4862854885326,43.686292594921
-8823419.21697217,5422568.05190277,3,GO-20141261853,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,15,2014,January,1,1,Wednesday ,1,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,124,Kennedy Park (124),124,Kennedy Park (124),-79.2621234083973,43.7223031942191
-8840818.56704035,5413524.1458251,4,GO-20141262608,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,14,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,095,Annex (95),095,Annex (95),-79.4184244289321,43.6635604088058
-8814320.34929787,5435513.79332315,5,GO-20141260033,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,2,2013,December,31,365,Tuesday   ,22,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,144,Morningside Heights (144),131,Rouge (131),-79.1803868891903,43.8062893908425
-8847703.05059454,5416565.99272834,6,GO-20141260128,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,111,Rockcliffe-Smythe (111),111,Rockcliffe-Smythe (111),-79.4802687965012,43.6833245058269
-8837970.88177303,5411024.99976092,7,GO-20141259767,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,2,2014,January,1,1,Wednesday ,2,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3928432373344,43.6473175864212
-8843062.67791728,5409385.27942813,8,GO-20141260113,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,085,South Parkdale (85),085,South Parkdale (85),-79.4385836204709,43.6366580841751
-8837741.90893506,5411303.11756662,9,GO-20141259762,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,2,2013,December,31,365,Tuesday   ,23,D52,Bar / Restaurant,Commercial,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3907863389194,43.649125388229
-8837741.90893506,5411303.11756662,10,GO-20141259762,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,2,2013,December,31,365,Tuesday   ,23,D52,Bar / Restaurant,Commercial,1430,100,Assault,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3907863389194,43.649125388229
-8840080.18552584,5413995.45369152,11,GO-20141260137,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D14,Ttc Subway Station,Transit,1430,100,Assault,Assault,095,Annex (95),095,Annex (95),-79.4117914347889,43.6666231112735
-8837258.8159635,5411573.87433059,12,GO-20141259483,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,1,2013,December,31,365,Tuesday   ,21,D52,Ttc Subway Train,Transit,1430,100,Assault,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.3864466409217,43.6508852899889
-8840392.43992578,5430179.1968087,13,GO-20141263143,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,16,2014,January,1,1,Wednesday ,16,D32,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,037,Willowdale West (37),037,Willowdale West (37),-79.4145964643991,43.7716951914715
-8827704.4102312,5418273.1925597,14,GO-20141263744,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,18,2014,January,1,1,Wednesday ,18,D54,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.3006179542788,43.6944140148806
-8838125.64948372,5412177.83243115,15,GO-20141263725,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,19,2014,January,1,1,Wednesday ,18,D52,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.3942335387789,43.6548107944083
-8850460.85149563,5420267.41484981,16,GO-20141263706,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,18,2014,January,1,1,Wednesday ,18,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,113,Weston (113),113,Weston (113),-79.5050425436361,43.7073653479291
-8830475.17261719,5417720.01014666,17,GO-20141263672,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,18,2014,January,1,1,Wednesday ,18,D54,Bar / Restaurant,Commercial,1430,100,Assault,Assault,059,Danforth East York (59),059,Danforth East York (59),-79.3255081361878,43.6908209160971
-8837313.85554801,5419184.80169476,18,GO-20141263693,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,18,2014,January,1,1,Wednesday ,18,D53,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),-79.3869410697636,43.7003347422255
-8857146.51532231,5412672.92531131,19,GO-20141263380,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,17,2014,January,1,1,Wednesday ,17,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,011,Eringate-Centennial-West Deane (11),011,Eringate-Centennial-West Deane (11),-79.5651008839476,43.6580285225378
-8827255.55379168,5434738.60395401,20,GO-20141263609,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,17,2014,January,1,1,Wednesday ,17,D42,"Gas Station (Self, Full, Attached Convenience)",Commercial,1430,100,Assault,Assault,130,Milliken (130),130,Milliken (130),-79.2965858081612,43.8012636274022
-8829963.71877897,5428278.12269902,21,GO-20141263357,2014/01/01 05:00:00+00,2013/12/29 05:00:00+00,2014,January,1,1,Wednesday ,17,2013,December,29,363,Sunday    ,12,D33,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),-79.3209136681278,43.7593621211978
-8849470.66362315,5405415.56235531,22,GO-20141263427,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,17,2014,January,1,1,Wednesday ,17,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),-79.4961475350639,43.6108438963299
-8833007.46661265,5418152.14726624,23,GO-20141263536,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,17,2014,January,1,1,Wednesday ,17,D54,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,Assault,058,Old East York (58),058,Old East York (58),-79.3482561199249,43.6936278047032
-8842299.74589095,5430869.94697076,24,GO-20141264108,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,20,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,037,Willowdale West (37),037,Willowdale West (37),-79.4317300847754,43.7761757489769
-8842916.4264816,5411028.35502835,25,GO-20141252092,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,20,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,084,Little Portugal (84),084,Little Portugal (84),-79.4372698209088,43.6473393960888
-8840469.99476786,5431265.81442916,26,GO-20141263710,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,18,2014,January,1,1,Wednesday ,18,D32,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,151,Yonge-Doris (151),051,Willowdale East (51),-79.4152931507629,43.7787433961406
-8820428.29769528,5428024.56468862,27,GO-20141260612,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,2,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,110,Assault Bodily Harm,Assault,142,Woburn North (142),137,Woburn (137),-79.2352555230338,43.7577169912095
-8826157.86123603,5419148.65896319,28,GO-20141263115,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,16,2014,January,1,1,Wednesday ,11,D41,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.2867250682331,43.7001000127995
-8841053.22819299,5409638.73626077,29,GO-20141264272,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,21,2014,January,1,1,Wednesday ,21,D14,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,085,South Parkdale (85),085,South Parkdale (85),-79.4205324264879,43.638305880956
-8826157.86123603,5419148.65896319,30,GO-20141637937,2014/01/01 05:00:00+00,2012/03/01 05:00:00+00,2014,January,1,1,Wednesday ,16,2012,March,1,61,Thursday  ,0,D41,"Apartment (Rooming House, Condo)",Apartment,1420,110,Assault Bodily Harm,Assault,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.2867250682331,43.7001000127995
-8848103.85141177,5424426.73559184,31,GO-20141261013,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,4,2014,January,1,1,Wednesday ,4,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.4838692517313,43.7343687543943
-8813612.76020167,5428591.47089591,32,GO-20141260831,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,3,2014,January,1,1,Wednesday ,3,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,136,West Hill (136),136,West Hill (136),-79.174030508219,43.7613951184015
-8839460.34758047,5423396.44560775,33,GO-20141260730,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,3,2014,January,1,1,Wednesday ,3,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,105,Lawrence Park North (105),105,Lawrence Park North (105),-79.4062233357913,43.7276809740355
-8836146.57973902,5413965.07504226,34,GO-20141260889,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,4,2014,January,1,1,Wednesday ,4,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,074,North St.James Town (74),074,North St.James Town (74),-79.3764552527249,43.6664257055294
-8837911.87131096,5410828.13169288,35,GO-20141259344,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,2,2014,January,1,1,Wednesday ,2,D52,Bar / Restaurant,Commercial,1420,110,Assault Bodily Harm,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3923131372375,43.6460378851415
-8814320.34929787,5435513.79332315,36,GO-20141260033,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,2,2013,December,31,365,Tuesday   ,22,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,144,Morningside Heights (144),131,Rouge (131),-79.1803868891903,43.8062893908425
-8818020.11702837,5429717.3310881,37,GO-20141260652,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,3,2014,January,1,1,Wednesday ,3,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.213622468473,43.7686991071585
-8855704.23784702,5405281.08138216,38,GO-20141259875,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,0,2014,January,1,1,Wednesday ,0,D22,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1420,110,Assault Bodily Harm,Assault,020,Alderwood (20),020,Alderwood (20),-79.5521446854418,43.6099692017367
-8842847.66465477,5413433.01790419,39,GO-20141260902,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,5,2014,January,1,1,Wednesday ,0,D14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,172,Dovercourt Village (172),093,Dovercourt-Wallace Emerson-Junction (93),-79.4366521226588,43.6629682142894
-8809035.84152658,5431523.16891597,40,GO-20141260264,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D43,Go Train,Transit,1430,100,Assault,Assault,143,West Rouge (143),131,Rouge (131),-79.1329153478869,43.7804125709689
-8809035.84152658,5431523.16891597,41,GO-20141260264,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D43,Go Train,Transit,1430,100,Assault,Assault,143,West Rouge (143),131,Rouge (131),-79.1329153478869,43.7804125709689
-8832824.78041895,5419631.29079007,42,GO-20141259834,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,0,2014,January,1,1,Wednesday ,0,D53,Bar / Restaurant,Commercial,1420,100,Assault With Weapon,Assault,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3466150216221,43.7032343898983
-8832824.78041895,5419631.29079007,43,GO-20141259834,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,0,2014,January,1,1,Wednesday ,0,D53,Bar / Restaurant,Commercial,1420,100,Assault With Weapon,Assault,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3466150216221,43.7032343898983
-8837795.2095978,5414688.83226221,44,GO-20141260056,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D53,Bar / Restaurant,Commercial,1430,100,Assault,Assault,095,Annex (95),095,Annex (95),-79.3912651471349,43.6711286116472
-8840628.61134994,5412224.63766894,45,GO-20141260618,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,5,2014,January,1,1,Wednesday ,2,D14,Bar / Restaurant,Commercial,1430,100,Assault,Assault,081,Trinity-Bellwoods (81),081,Trinity-Bellwoods (81),-79.4167180277593,43.6551149997848
-8840628.61134994,5412224.63766894,46,GO-20141260618,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,5,2014,January,1,1,Wednesday ,2,D14,Bar / Restaurant,Commercial,1430,100,Assault,Assault,081,Trinity-Bellwoods (81),081,Trinity-Bellwoods (81),-79.4167180277593,43.6551149997848
-8840503.4882423,5412198.6966329,47,GO-20141260597,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,2,2014,January,1,1,Wednesday ,2,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),-79.415594028346,43.6549463992482
-8841784.90871943,5410286.47089473,48,GO-20141260127,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,1,2014,January,1,1,Wednesday ,1,D14,Bar / Restaurant,Commercial,1420,110,Assault Bodily Harm,Assault,084,Little Portugal (84),084,Little Portugal (84),-79.427105224297,43.642516787878
-8838776.84668624,5419974.99216744,49,GO-20141264140,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,20,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),-79.4000833426357,43.7054664049601
-8838988.35260555,5411068.10619421,50,GO-20141260912,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,6,2014,January,1,1,Wednesday ,4,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1450,120,Discharge Firearm With Intent,Assault,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.4019833326708,43.6475977873627
-8836893.05384655,5412102.16426488,51,GO-20141259951,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,3,2014,January,1,1,Wednesday ,0,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1460,100,Assault Peace Officer,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.3831609442188,43.6543189934227
-8838776.84668624,5419974.99216744,52,GO-20141264140,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,20,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),-79.4000833426357,43.7054664049601
-8843001.0504453,5416893.39675112,53,GO-20141261368,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,7,2014,January,1,1,Wednesday ,7,D13,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,107,Oakwood Village (107),107,Oakwood Village (107),-79.4380300113158,43.6854513930098
-8817203.56941645,5432316.30780836,54,GO-20141264213,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,20,D43,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,135,Morningside (135),135,Morningside (135),-79.2062872962484,43.7855564960168
-8847292.28490179,5429041.78913614,55,GO-20141264084,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,22,2013,December,31,365,Tuesday   ,21,D32,Bar / Restaurant,Commercial,1420,110,Assault Bodily Harm,Assault,027,York University Heights (27),027,York University Heights (27),-79.4765788261828,43.7643166532756
-8849963.76199053,5428721.66184049,56,GO-20141261370,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,7,2014,January,1,1,Wednesday ,7,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,027,York University Heights (27),027,York University Heights (27),-79.5005771133397,43.7622397741196
-8824727.68797425,5423883.24697752,57,GO-20141264287,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,21,2014,January,1,1,Wednesday ,19,D41,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,125,Ionview (125),125,Ionview (125),-79.2738776025152,43.7308409741099
-8845308.52671409,5414299.53546384,58,GO-20141264227,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,20,2014,January,1,1,Wednesday ,20,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.4587584231452,43.6685990435469
-8850973.00742588,5428449.87991071,59,GO-20141260620,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,2,2014,January,1,1,Wednesday ,2,D31,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,024,Black Creek (24),024,Black Creek (24),-79.5096433192454,43.7604764866434
-8831881.17897413,5415306.28480829,60,GO-20141261609,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,9,2014,January,1,1,Wednesday ,9,D55,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,069,Blake-Jones (69),069,Blake-Jones (69),-79.3381385059127,43.6751404688049
-8837007.72483326,5414638.82940344,61,GO-20141265238,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,0,2014,January,1,1,Wednesday ,0,D53,Ttc Subway Station,Transit,1430,100,Assault,Assault,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),-79.3841910505493,43.6708037100493
0.00000000632778,0.000000005664924,62,GO-20141260537,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,4,2014,January,1,1,Wednesday ,4,NSA,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,NSA,NSA,NSA,NSA,0,0
-8837250.73450243,5412696.0938896,63,GO-20141261627,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,9,2014,January,1,1,Wednesday ,8,D52,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1420,100,Assault With Weapon,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.3863740443772,43.6581790972829
-8839991.40767533,5411389.33353684,64,GO-20141260793,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,3,2014,January,1,1,Wednesday ,3,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1410,100,Aggravated Assault,Assault,081,Trinity-Bellwoods (81),081,Trinity-Bellwoods (81),-79.4109939296673,43.6496857924206
-8826704.31681647,5418533.80721137,65,GO-20141262002,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,11,2014,January,1,1,Wednesday ,11,D54,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2916339623115,43.6961067165384
-8841596.41676901,5427985.64668731,66,GO-20141262074,2014/01/01 05:00:00+00,1998/06/01 05:00:00+00,2014,January,1,1,Wednesday ,12,,,,,,12,D32,"Apartment (Rooming House, Condo)",Apartment,1480,110,Administering Noxious Thing,Assault,038,Lansing-Westgate (38),038,Lansing-Westgate (38),-79.4254119721824,43.7574644797595
-8834099.14524413,5433303.34594991,67,GO-20141261833,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,12,2014,January,1,1,Wednesday ,12,D33,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,048,Hillcrest Village (48),048,Hillcrest Village (48),-79.3580628364119,43.7919573415765
-8834672.2538276,5412341.71026858,68,GO-20141262013,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,11,2014,January,1,1,Wednesday ,11,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,110,Assault Bodily Harm,Assault,072,Regent Park (72),072,Regent Park (72),-79.3632111580376,43.6558758949796
-8837795.2095978,5414688.83226221,69,GO-20141261657,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,9,2014,January,1,1,Wednesday ,1,D53,Bar / Restaurant,Commercial,1420,100,Assault With Weapon,Assault,095,Annex (95),095,Annex (95),-79.3912651471349,43.6711286116472
-8836439.62729666,5410809.56352826,70,GO-20141262027,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,10,2014,January,1,1,Wednesday ,10,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,166,St Lawrence-East Bayfront-The Islands ,077,Waterfront Communities-The Island (77),-79.3790877444954,43.6459171850208
-8828428.30952524,5419271.13068819,71,GO-20141261967,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,11,2014,January,1,1,Wednesday ,6,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,Assault,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.307120852104,43.700895401613
-8841257.90098799,5415106.39398807,72,GO-20141262553,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,13,D13,Retirement Home,Other,1430,100,Assault,Assault,094,Wychwood (94),094,Wychwood (94),-79.4223710327978,43.6738417211567
-8841257.90098799,5415106.39398807,73,GO-20141262553,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,13,D13,Retirement Home,Other,1430,100,Assault,Assault,094,Wychwood (94),094,Wychwood (94),-79.4223710327978,43.6738417211567
-8834043.40134119,5415252.50270334,74,GO-20141262377,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,12,2014,January,1,1,Wednesday ,12,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,110,Assault Bodily Harm,Assault,068,North Riverdale (68),068,North Riverdale (68),-79.3575620795158,43.6747910341175
-8851432.65940698,5422184.50987609,75,GO-20141261561,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,8,2014,January,1,1,Wednesday ,8,D31,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1420,100,Assault With Weapon,Assault,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5137724430298,43.7198131464395
-8832630.39220905,5415890.15343489,76,GO-20141261050,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,4,2014,January,1,1,Wednesday ,4,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,066,Danforth (66),066,Danforth (66),-79.3448688032808,43.678933869599
-8827047.65217484,5426122.11990052,77,GO-20141266251,2014/01/02 05:00:00+00,2013/12/30 05:00:00+00,2014,January,2,2,Thursday  ,9,2013,December,30,364,Monday    ,22,D41,Bar / Restaurant,Commercial,1430,100,Assault,Assault,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.294718196168,43.7453721437183
