X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8851702.05357658,5419157.05867234,1,GO-20141262644,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,14,D12,"Apartment (Rooming House, Condo)",Apartment,1610,150,Robbery - Purse Snatch,Robbery,113,Weston,113,Weston (113),-79.5161924523711,43.7001545651709
-8838988.35260555,5411068.10619421,2,GO-20141260912,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,6,2014,January,1,1,Wednesday ,4,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,164,Wellington Place,78,Kensington-Chinatown (78),-79.4019833326708,43.6475977873627
-8837001.71313548,5413576.28039602,3,GO-20141262818,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,14,2014,January,1,1,Wednesday ,3,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,210,Robbery - Business,Robbery,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3841370470296,43.6638992030029
0.00000000632778,0.000000005664924,4,GO-20141260577,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,4,2014,January,1,1,Wednesday ,2,NSA,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,180,Robbery - Swarming,Robbery,NSA,NSA,NSA,NSA,0,0
0.00000000632778,0.000000005664924,5,GO-20141260577,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,4,2014,January,1,1,Wednesday ,2,NSA,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,NSA,NSA,NSA,NSA,0,0
-8827481.52790521,5422650.43953228,6,GO-20141266749,2014/01/02 05:00:00+00,2014/01/02 05:00:00+00,2014,January,2,2,Thursday  ,10,2014,January,2,2,Thursday  ,10,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,100,Robbery With Weapon,Robbery,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2986157677257,43.7228380613655
0.00000000632778,0.000000005664924,7,GO-20141270511,2014/01/02 05:00:00+00,2014/01/02 05:00:00+00,2014,January,2,2,Thursday  ,23,2014,January,2,2,Thursday  ,21,NSA,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,Robbery,NSA,NSA,NSA,NSA,0,0
-8827847.36872503,5430040.98232031,8,GO-20141265410,2014/01/02 05:00:00+00,2013/12/31 05:00:00+00,2014,January,2,2,Thursday  ,4,2013,December,31,365,Tuesday   ,12,D41,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1610,200,Robbery - Mugging,Robbery,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.301902171505,43.7707986207237
-8832505.45322384,5430824.64629674,9,GO-20141270022,2014/01/02 05:00:00+00,2014/01/02 05:00:00+00,2014,January,2,2,Thursday  ,20,2014,January,2,2,Thursday  ,20,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,150,Robbery - Purse Snatch,Robbery,47,Don Valley Village,47,Don Valley Village (47),-79.343746456519,43.7758819156433
-8818412.29603971,5435205.37722415,10,GO-20141269818,2014/01/02 05:00:00+00,2014/01/02 05:00:00+00,2014,January,2,2,Thursday  ,19,2014,January,2,2,Thursday  ,19,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,180,Robbery - Swarming,Robbery,146,Malvern East,132,Malvern (132),-79.2171454721827,43.8042898964173
-8853455.44053086,5410705.62972335,11,GO-20141274457,2014/01/03 05:00:00+00,2014/01/03 05:00:00+00,2014,January,3,3,Friday    ,16,2014,January,3,3,Friday    ,14,D22,Convenience Stores,Commercial,1610,210,Robbery - Business,Robbery,158,Islington,14,Islington-City Centre West (14),-79.5319433949728,43.6452415722413
0.00000000632778,0.000000005664924,12,GO-20141602781,2014/01/03 05:00:00+00,2014/01/03 05:00:00+00,2014,January,3,3,Friday    ,11,2014,January,3,3,Friday    ,9,NSA,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,110,Robbery - Financial Institute,Robbery,NSA,NSA,NSA,NSA,0,0
-8809923.53832313,5432957.44143453,13,GO-20141272785,2014/01/03 05:00:00+00,2014/01/03 05:00:00+00,2014,January,3,3,Friday    ,9,2014,January,3,3,Friday    ,9,D43,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,110,Robbery - Financial Institute,Robbery,143,West Rouge,131,Rouge (131),-79.1408896644095,43.7897142630234
-8860969.54768157,5423904.61367856,14,GO-20141272968,2014/01/03 05:00:00+00,2013/12/24 05:00:00+00,2014,January,3,3,Friday    ,11,2013,December,24,358,Tuesday   ,22,D23,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1610,200,Robbery - Mugging,Robbery,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5994437678957,43.7309796694822
-8840438.14370119,5410119.66005045,15,GO-20141282929,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,21,2014,January,4,4,Saturday  ,21,D14,Convenience Stores,Commercial,1610,210,Robbery - Business,Robbery,162,West Queen West,82,Niagara (82),-79.4150070283297,43.6414323832981
0.00000000632778,0.000000005664924,16,GO-20141283439,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,23,2014,January,4,4,Saturday  ,23,NSA,Bar / Restaurant,Commercial,1610,200,Robbery - Mugging,Robbery,NSA,NSA,NSA,NSA,0,0
-8835847.34203846,5414097.83665394,17,GO-20141279791,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,11,2014,January,4,4,Saturday  ,11,D51,"Apartment (Rooming House, Condo)",Apartment,1610,220,Robbery - Other,Robbery,74,North St.James Town,74,North St.James Town (74),-79.3737671550415,43.6672884064532
-8832665.31090693,5414067.95412171,18,GO-20141283284,2014/01/04 05:00:00+00,2013/01/04 05:00:00+00,2014,January,4,4,Saturday  ,22,2013,January,4,4,Friday    ,22,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,70,South Riverdale,68,North Riverdale (68),-79.3451824831299,43.6670942268827
0.00000000632778,0.000000005664924,19,GO-20141283439,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,23,2014,January,4,4,Saturday  ,23,NSA,Bar / Restaurant,Commercial,1610,120,Robbery - Armoured Car,Robbery,NSA,NSA,NSA,NSA,0,0
-8845785.07365431,5415066.11816167,20,GO-20141285128,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,9,2014,January,5,5,Sunday    ,9,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4630393170548,43.6735800342549
-8838258.27619296,5414807.30676138,21,GO-20141287319,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,17,2014,January,5,5,Sunday    ,17,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,95,Annex,95,Annex (95),-79.3954249454667,43.6718984132118
-8827401.32065362,5417448.10483593,22,GO-20141286851,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,15,2014,January,5,5,Sunday    ,14,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,220,Robbery - Other,Robbery,62,East End-Danforth,62,East End-Danforth (62),-79.2978952543075,43.6890547238489
-8838258.27619296,5414807.30676138,23,GO-20141287319,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,17,2014,January,5,5,Sunday    ,17,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,180,Robbery - Swarming,Robbery,95,Annex,95,Annex (95),-79.3954249454667,43.6718984132118
-8823326.68053037,5429922.98143465,24,GO-20141284356,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,4,2014,January,5,5,Sunday    ,4,D43,Bar / Restaurant,Commercial,1610,210,Robbery - Business,Robbery,156,Bendale-Glen Andrew,127,Bendale (127),-79.2612921387278,43.7700331623519
-8819330.13659589,5428345.35135014,25,GO-20141284342,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,4,2014,January,5,5,Sunday    ,4,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,210,Robbery - Business,Robbery,142,Woburn North,137,Woburn (137),-79.2253905737804,43.7597983048312
-8838856.7402395,5420331.14581055,26,GO-20141284336,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,5,2014,January,5,5,Sunday    ,3,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.4008010393577,43.7077791978193
-8851370.03629348,5425199.5216569,27,GO-20141283751,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,0,2014,January,5,5,Sunday    ,0,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,180,Robbery - Swarming,Robbery,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5132098896586,43.7393845436018
-8836189.74977151,5414877.77924854,28,GO-20141283755,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,0,2014,January,5,5,Sunday    ,0,D51,Ttc Subway Train,Transit,1610,220,Robbery - Other,Robbery,74,North St.James Town,74,North St.James Town (74),-79.3768430563389,43.67235631146
-8835903.95857488,5411976.41641519,29,GO-20141294127,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,19,2014,January,6,6,Monday    ,19,D51,"Apartment (Rooming House, Condo)",Apartment,1610,200,Robbery - Mugging,Robbery,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3742757498698,43.6535016926053
-8842470.75901152,5409551.76861638,30,GO-20141294004,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,19,2014,January,6,6,Monday    ,19,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,85,South Parkdale,85,South Parkdale (85),-79.4332663222433,43.6377404838459
-8850857.92811929,5422345.23821276,31,GO-20141293808,2014/01/06 05:00:00+00,2013/12/30 05:00:00+00,2014,January,6,6,Monday    ,18,2013,December,30,364,Monday    ,18,D31,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,100,Robbery With Weapon,Robbery,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5086095440153,43.7208566464396
-8835822.10568726,5413122.05855663,32,GO-20141294777,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,23,2014,January,6,6,Monday    ,22,D51,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,200,Robbery - Mugging,Robbery,73,Moss Park,73,Moss Park (73),-79.373540452842,43.6609474000511
-8819182.12185947,5427711.60594732,33,GO-20141291852,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,12,2014,January,6,6,Monday    ,11,D43,Schools During Un-Supervised Activity,Educational,1610,220,Robbery - Other,Robbery,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2240609347179,43.7556863955876
-8822554.37406708,5418998.16639311,34,GO-20141290519,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,10,2014,January,6,6,Monday    ,8,D41,"Apartment (Rooming House, Condo)",Apartment,1610,220,Robbery - Other,Robbery,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.2543543916594,43.6991226291678
-8817056.19465578,5431859.85248623,35,GO-20141289817,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,5,2014,January,6,6,Monday    ,5,D43,"Apartment (Rooming House, Condo)",Apartment,1610,210,Robbery - Business,Robbery,135,Morningside,135,Morningside (135),-79.204963406117,43.782596196216
-8822554.37406708,5418998.16639311,36,GO-20141290519,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,10,2014,January,6,6,Monday    ,8,D41,"Apartment (Rooming House, Condo)",Apartment,1610,200,Robbery - Mugging,Robbery,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.2543543916594,43.6991226291678
-8817056.19465578,5431859.85248623,37,GO-20141289817,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,5,2014,January,6,6,Monday    ,5,D43,"Apartment (Rooming House, Condo)",Apartment,1610,100,Robbery With Weapon,Robbery,135,Morningside,135,Morningside (135),-79.204963406117,43.782596196216
-8850220.63115895,5429611.88668481,38,GO-20141289469,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,1,2014,January,6,6,Monday    ,1,D31,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,1610,200,Robbery - Mugging,Robbery,27,York University Heights,27,York University Heights (27),-79.5028846081622,43.7680150770798
-8839763.93765048,5412395.07046053,39,GO-20141292722,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,16,2014,January,6,6,Monday    ,15,D14,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1610,220,Robbery - Other,Robbery,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.4089505322682,43.6562226983101
-8852132.0275588,5417911.41578627,40,GO-20141300293,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,19,2014,January,7,7,Tuesday   ,19,D23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5200549739991,43.6920641818674
-8834819.55979282,5433307.60144712,41,GO-20141300658,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,21,2014,January,7,7,Tuesday   ,20,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,48,Hillcrest Village,48,Hillcrest Village (48),-79.3645344303658,43.7919849366551
-8821518.57548227,5425790.80134998,42,GO-20141299798,2014/01/07 05:00:00+00,2014/01/02 05:00:00+00,2014,January,7,7,Tuesday   ,17,2014,January,2,2,Thursday  ,23,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,200,Robbery - Mugging,Robbery,138,Eglinton East,138,Eglinton East (138),-79.245049654728,43.7432219777845
0.00000000632778,0.000000005664924,43,GO-20141300859,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,21,2014,January,7,7,Tuesday   ,16,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,NSA,NSA,NSA,NSA,0,0
0.00000000632778,0.000000005664924,44,GO-20141300377,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,19,2014,January,7,7,Tuesday   ,17,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,NSA,NSA,NSA,NSA,0,0
-8830266.23673097,5416572.25888343,45,GO-20141298098,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,12,2014,January,7,7,Tuesday   ,12,D54,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,110,Robbery - Financial Institute,Robbery,66,Danforth,66,Danforth (66),-79.3236312329403,43.683365213166
-8822541.76702343,5430940.94632307,46,GO-20141299510,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,16,2014,January,7,7,Tuesday   ,16,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,220,Robbery - Other,Robbery,156,Bendale-Glen Andrew,127,Bendale (127),-79.2542411407459,43.7766362676131
-8849697.25066179,5429216.9435756,47,GO-20141299614,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,17,2014,January,7,7,Tuesday   ,17,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,200,Robbery - Mugging,Robbery,27,York University Heights,27,York University Heights (27),-79.4981830011394,43.7654529659927
-8851870.56456896,5428221.56771411,48,GO-20141299553,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,16,2014,January,7,7,Tuesday   ,16,D31,"Apartment (Rooming House, Condo)",Apartment,1610,180,Robbery - Swarming,Robbery,24,Black Creek,24,Black Creek (24),-79.5177062123027,43.7589951861319
-8849697.25066179,5429216.9435756,49,GO-20141299614,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,17,2014,January,7,7,Tuesday   ,17,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,210,Robbery - Business,Robbery,27,York University Heights,27,York University Heights (27),-79.4981830011394,43.7654529659927
-8818695.13838303,5426067.4699169,50,GO-20141299864,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,17,2014,January,7,7,Tuesday   ,17,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,200,Robbery - Mugging,Robbery,139,Scarborough Village,139,Scarborough Village (139),-79.2196862877574,43.7450174857257
-8851367.13697734,5423064.5844204,51,GO-20141299927,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,18,2014,January,7,7,Tuesday   ,18,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1610,100,Robbery With Weapon,Robbery,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5131838452821,43.725526649875
-8815079.72744946,5427337.42890477,52,GO-20141300141,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,18,2014,January,7,7,Tuesday   ,18,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,140,Guildwood,140,Guildwood (140),-79.1872084990986,43.753258503203
-8826465.93859472,5421391.43499587,53,GO-20141299524,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,18,2014,January,7,7,Tuesday   ,18,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,Robbery,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2894925740575,43.7146639834543
-8853334.06677497,5417880.3325335,54,GO-20141304385,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,12,2014,January,8,8,Wednesday ,12,D23,Schools During Un-Supervised Activity,Educational,1610,180,Robbery - Swarming,Robbery,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5308530764543,43.6918622842442
-8826934.786345,5433890.7388072,55,GO-20141307180,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,21,2014,January,8,8,Wednesday ,21,D42,Convenience Stores,Commercial,1610,210,Robbery - Business,Robbery,148,East L'Amoreaux,117,L'Amoreaux (117),-79.2937043051023,43.7957662023007
-8826934.786345,5433890.7388072,56,GO-20141307180,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,21,2014,January,8,8,Wednesday ,21,D42,Convenience Stores,Commercial,1610,210,Robbery - Business,Robbery,148,East L'Amoreaux,117,L'Amoreaux (117),-79.2937043051023,43.7957662023007
-8843023.42210073,5423796.51141982,57,GO-20141307151,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,21,2014,January,8,8,Wednesday ,21,D32,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,200,Robbery - Mugging,Robbery,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.438230979314,43.7302779549956
-8826934.786345,5433890.7388072,58,GO-20141307180,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,21,2014,January,8,8,Wednesday ,21,D42,Convenience Stores,Commercial,1610,210,Robbery - Business,Robbery,148,East L'Amoreaux,117,L'Amoreaux (117),-79.2937043051023,43.7957662023007
-8834049.04034132,5431360.54418942,59,GO-20141307425,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,22,2014,January,8,8,Wednesday ,22,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,Robbery,47,Don Valley Village,47,Don Valley Village (47),-79.357612736252,43.7793578091565
-8840500.39589816,5431423.23201975,60,GO-20141303385,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,9,2014,January,8,8,Wednesday ,9,D32,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,110,Robbery - Financial Institute,Robbery,50,Newtonbrook East,50,Newtonbrook East (50),-79.4155662486542,43.7797643963348
-8834708.07666238,5413187.08664489,61,GO-20141303582,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,13,2014,January,8,8,Wednesday ,10,D51,"Apartment (Rooming House, Condo)",Apartment,1610,200,Robbery - Mugging,Robbery,72,Regent Park,72,Regent Park (72),-79.3635329600347,43.6613700004737
-8853334.06677497,5417880.3325335,62,GO-20141304385,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,12,2014,January,8,8,Wednesday ,12,D23,Schools During Un-Supervised Activity,Educational,1610,180,Robbery - Swarming,Robbery,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5308530764543,43.6918622842442
-8837049.10184271,5413733.42745007,63,GO-20141304684,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,14,2014,January,8,8,Wednesday ,13,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,220,Robbery - Other,Robbery,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3845627472281,43.6649204040241
-8815874.04567227,5432889.27148857,64,GO-20141305026,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,16,2014,January,8,8,Wednesday ,14,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,180,Robbery - Swarming,Robbery,134,Highland Creek,134,Highland Creek (134),-79.1943439807371,43.7892721934831
-8834708.07666238,5413187.08664489,65,GO-20141303582,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,13,2014,January,8,8,Wednesday ,10,D51,"Apartment (Rooming House, Condo)",Apartment,1610,200,Robbery - Mugging,Robbery,72,Regent Park,72,Regent Park (72),-79.3635329600347,43.6613700004737
-8834708.07666238,5413187.08664489,66,GO-20141303582,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,13,2014,January,8,8,Wednesday ,10,D51,"Apartment (Rooming House, Condo)",Apartment,1610,200,Robbery - Mugging,Robbery,72,Regent Park,72,Regent Park (72),-79.3635329600347,43.6613700004737
-8853334.06677497,5417880.3325335,67,GO-20141304385,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,12,2014,January,8,8,Wednesday ,12,D23,Schools During Un-Supervised Activity,Educational,1610,180,Robbery - Swarming,Robbery,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5308530764543,43.6918622842442
-8848961.91930133,5409720.89341634,68,GO-20141305624,2014/01/08 05:00:00+00,2014/01/04 05:00:00+00,2014,January,8,8,Wednesday ,16,2014,January,4,4,Saturday  ,0,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,Robbery,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.4915774065663,43.6388399994265
-8822706.9852966,5423585.665638,69,GO-20141311284,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,14,2014,January,9,9,Thursday  ,14,D41,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,180,Robbery - Swarming,Robbery,124,Kennedy Park,124,Kennedy Park (124),-79.255725321809,43.7289092875149
-8847640.73939826,5423709.25490256,70,GO-20141310659,2014/01/09 05:00:00+00,2014/01/08 05:00:00+00,2014,January,9,9,Thursday  ,9,2014,January,8,8,Wednesday ,13,D31,Schools During Un-Supervised Activity,Educational,1610,180,Robbery - Swarming,Robbery,155,Downsview,26,Downsview-Roding-CFB (26),-79.4797090459625,43.7297115492171
-8848082.53283873,5423182.11834274,71,GO-20141312522,2014/01/09 05:00:00+00,2014/01/08 05:00:00+00,2014,January,9,9,Thursday  ,20,2014,January,8,8,Wednesday ,16,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,200,Robbery - Mugging,Robbery,155,Downsview,26,Downsview-Roding-CFB (26),-79.4836777436211,43.7262896468864
-8826121.79884171,5434013.90272813,72,GO-20141308205,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,2,2014,January,9,9,Thursday  ,2,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,140,Robbery - Vehicle Jacking,Robbery,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.286401113515,43.7965648086376
-8815027.08546414,5429952.63093071,73,GO-20141313420,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,21,2014,January,9,9,Thursday  ,21,D43,Convenience Stores,Commercial,1610,210,Robbery - Business,Robbery,136,West Hill,136,West Hill (136),-79.1867356077898,43.7702254963022
-8834519.65384136,5432925.91653063,74,GO-20141313380,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,21,2014,January,9,9,Thursday  ,21,D33,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,150,Robbery - Purse Snatch,Robbery,47,Don Valley Village,47,Don Valley Village (47),-79.3618403290821,43.7895098295703
-8834655.90889809,5433129.48693574,75,GO-20141313381,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,21,2014,January,9,9,Thursday  ,21,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,150,Robbery - Purse Snatch,Robbery,48,Hillcrest Village,48,Hillcrest Village (48),-79.3630643288823,43.7908299331546
