X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8828387.42343475,5424470.68790335,1,GO-20141263217,2014/01/01 05:00:00+00,2013/12/31 05:00:00+00,2014,January,1,1,Wednesday ,16,2013,December,31,365,Tuesday   ,17,D33,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,043,Victoria Village (43),043,Victoria Village (43),-79.3067535664125,43.7346540393633
-8820524.40125883,5422494.74796038,2,GO-20141262914,2014/01/01 05:00:00+00,2014/01/01 05:00:00+00,2014,January,1,1,Wednesday ,15,2014,January,1,1,Wednesday ,15,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,123,Cliffcrest (123),123,Cliffcrest (123),-79.2361188363498,43.7218272951885
-8853204.78354663,5406667.72204717,3,GO-20141262837,2014/01/01 05:00:00+00,2013/12/25 05:00:00+00,2014,January,1,1,Wednesday ,15,2013,December,25,359,Wednesday ,0,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),-79.5296917052301,43.6189876087985
-8829171.43291611,5417301.22382773,4,GO-20141266240,2014/01/02 05:00:00+00,2014/01/02 05:00:00+00,2014,January,2,2,Thursday  ,9,2014,January,2,2,Thursday  ,9,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,060,Woodbine-Lumsden (60),060,Woodbine-Lumsden (60),-79.3137964433888,43.6881006204918
-8824733.01171757,5436634.96243381,5,GO-20141266097,2014/01/02 05:00:00+00,2014/01/02 05:00:00+00,2014,January,2,2,Thursday  ,8,2014,January,2,2,Thursday  ,1,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,129,Agincourt North (129),129,Agincourt North (129),-79.2739254273399,43.813557488115
-8860513.20411574,5425956.76839587,6,GO-20141265947,2014/01/02 05:00:00+00,2014/01/01 05:00:00+00,2014,January,2,2,Thursday  ,8,2014,January,1,1,Wednesday ,15,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.595344363765,43.7442990681761
-8851285.59956915,5416903.98772705,7,GO-20141265795,2014/01/02 05:00:00+00,2014/01/01 05:00:00+00,2014,January,2,2,Thursday  ,7,2014,January,1,1,Wednesday ,19,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,009,Edenbridge-Humber Valley (9),009,Edenbridge-Humber Valley (9),-79.5124513821846,43.6855201930752
-8851370.03629348,5425199.5216569,8,GO-20141276144,2014/01/03 05:00:00+00,2014/01/02 05:00:00+00,2014,January,3,3,Friday    ,19,2014,January,2,2,Thursday  ,23,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5132098896586,43.7393845436018
-8822541.76702343,5430940.94632307,9,GO-20141276685,2014/01/03 05:00:00+00,2014/01/03 05:00:00+00,2014,January,3,3,Friday    ,21,2014,January,3,3,Friday    ,17,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2542411407459,43.7766362676131
-8830702.73158632,5423236.18620277,10,GO-20141276128,2014/01/03 05:00:00+00,2014/01/03 05:00:00+00,2014,January,3,3,Friday    ,19,2014,January,3,3,Friday    ,19,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),-79.3275523325367,43.7266406369055
-8851419.37387104,5425484.67857641,11,GO-20141273126,2014/01/03 05:00:00+00,2014/01/02 05:00:00+00,2014,January,3,3,Friday    ,11,2014,January,2,2,Thursday  ,20,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5136530966183,43.7412352570839
-8822541.76702343,5430940.94632307,12,GO-20141275621,2014/01/03 05:00:00+00,2014/01/03 05:00:00+00,2014,January,3,3,Friday    ,17,2014,January,3,3,Friday    ,17,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2542411407459,43.7766362676131
-8821907.12525558,5426593.56753978,13,GO-20141275619,2014/01/03 05:00:00+00,2013/12/20 05:00:00+00,2014,January,3,3,Friday    ,17,2013,December,20,354,Friday    ,3,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,157,Bendale South (157),127,Bendale (127),-79.248540057195,43.7484315761353
-8827309.33791497,5418863.63770415,14,GO-20141272160,2014/01/03 05:00:00+00,2014/01/02 05:00:00+00,2014,January,3,3,Friday    ,7,2014,January,2,2,Thursday  ,18,D54,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.2970689586945,43.6982489104435
-8838379.37343123,5430954.88774135,15,GO-20141282457,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,20,2014,January,4,4,Saturday  ,19,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,152,East Willowdale (152),051,Willowdale East (51),-79.396512779876,43.7767266945328
-8857027.65159831,5427781.03808674,16,GO-20141277679,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,0,2014,January,4,4,Saturday  ,0,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,021,Humber Summit (21),021,Humber Summit (21),-79.5640331134427,43.7561369044842
-8848794.35129635,5428349.13662149,17,GO-20141278572,2014/01/04 05:00:00+00,2014/01/03 05:00:00+00,2014,January,4,4,Saturday  ,5,2014,January,3,3,Friday    ,12,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,027,York University Heights (27),027,York University Heights (27),-79.4900721176288,43.7598228640343
-8832824.78041895,5419631.29079007,18,GO-20141279839,2014/01/04 05:00:00+00,2014/01/03 05:00:00+00,2014,January,4,4,Saturday  ,11,2014,January,3,3,Friday    ,11,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3466150216221,43.7032343898983
-8832824.78041895,5419631.29079007,19,GO-20141279839,2014/01/04 05:00:00+00,2014/01/03 05:00:00+00,2014,January,4,4,Saturday  ,11,2014,January,3,3,Friday    ,11,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3466150216221,43.7032343898983
-8838379.37343123,5430954.88774135,20,GO-20141282457,2014/01/04 05:00:00+00,2014/01/04 05:00:00+00,2014,January,4,4,Saturday  ,20,2014,January,4,4,Saturday  ,19,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,152,East Willowdale (152),051,Willowdale East (51),-79.396512779876,43.7767266945328
-8842247.68221038,5423109.45850202,21,GO-20141288969,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,23,2014,January,5,5,Sunday    ,23,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,039,Bedford Park-Nortown (39),039,Bedford Park-Nortown (39),-79.4312623887745,43.7258179610861
-8844455.87028762,5418810.57208694,22,GO-20141286615,2014/01/05 05:00:00+00,2014/01/04 05:00:00+00,2014,January,5,5,Sunday    ,19,2014,January,4,4,Saturday  ,12,D13,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4510988795545,43.6979042632181
-8850487.80183303,5420430.94304988,23,GO-20141286266,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,14,2014,January,5,5,Sunday    ,3,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,028,Rustic (28),028,Rustic (28),-79.505284642677,43.7084272464395
-8847166.57692153,5418707.10558061,24,GO-20141283868,2014/01/05 05:00:00+00,2014/01/04 05:00:00+00,2014,January,5,5,Sunday    ,2,2014,January,4,4,Saturday  ,13,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,030,Brookhaven-Amesbury (30),030,Brookhaven-Amesbury (30),-79.4754495721248,43.6972322697198
-8838985.97894005,5428759.78190015,25,GO-20141286149,2014/01/05 05:00:00+00,2014/01/05 05:00:00+00,2014,January,5,5,Sunday    ,13,2014,January,5,5,Sunday    ,13,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,153,Avondale (153),051,Willowdale East (51),-79.401962009839,43.762487088106
-8846107.65583133,5413127.31279686,26,GO-20141286179,2014/01/05 05:00:00+00,2014/01/03 05:00:00+00,2014,January,5,5,Sunday    ,13,2014,January,3,3,Friday    ,9,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,090,Junction Area (90),090,Junction Area (90),-79.4659371216803,43.6609815461786
-8846564.06329455,5416754.71596954,27,GO-20141292218,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,13,2014,January,6,6,Monday    ,8,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,110,Keelesdale-Eglinton West (110),110,Keelesdale-Eglinton West (110),-79.4700370996286,43.6845505024933
-8827921.56160717,5420989.66816467,28,GO-20141290597,2014/01/06 05:00:00+00,2014/01/06 05:00:00+00,2014,January,6,6,Monday    ,9,2014,January,6,6,Monday    ,9,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.3025686584766,43.7120552804284
-8838496.19199355,5431352.78739274,29,GO-20141293197,2014/01/06 05:00:00+00,2013/12/28 05:00:00+00,2014,January,6,6,Monday    ,20,2013,December,28,362,Saturday  ,16,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,152,East Willowdale (152),051,Willowdale East (51),-79.3975621789055,43.7793074986276
0.00000000632778,0.000000005664924,30,GO-20141295108,2014/01/07 05:00:00+00,2013/12/26 05:00:00+00,2014,January,7,7,Tuesday   ,0,2013,December,26,360,Thursday  ,9,D22,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,NSA,NSA,NSA,NSA,0,0
-8835976.3722376,5413641.74255779,31,GO-20141297040,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,9,2014,January,7,7,Tuesday   ,2,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.3749262530438,43.6643246034283
-8826922.52739739,5429503.63504572,32,GO-20141297914,2014/01/07 05:00:00+00,2013/12/13 05:00:00+00,2014,January,7,7,Tuesday   ,12,2013,December,13,347,Friday    ,12,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.2935941811682,43.7673128282519
-8855704.93593154,5418484.99400213,33,GO-20141295442,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,1,2014,January,7,7,Tuesday   ,1,D23,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.5521509563583,43.695789676787
-8835620.47302754,5413978.37112326,34,GO-20141299100,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,15,2014,January,7,7,Tuesday   ,15,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.3717291559044,43.6665121056158
-8820702.55919828,5424960.44915647,35,GO-20141295300,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,0,2014,January,7,7,Tuesday   ,0,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,138,Eglinton East (138),138,Eglinton East (138),-79.2377192560957,43.7378328818678
-8855704.93593154,5418484.99400213,36,GO-20141295442,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,1,2014,January,7,7,Tuesday   ,1,D23,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.5521509563583,43.695789676787
-8852624.76224541,5415971.59858618,37,GO-20141295843,2014/01/07 05:00:00+00,2014/01/07 05:00:00+00,2014,January,7,7,Tuesday   ,4,2014,January,7,7,Tuesday   ,4,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,009,Edenbridge-Humber Valley (9),009,Edenbridge-Humber Valley (9),-79.524481284784,43.6794630009668
-8852965.42471148,5407253.2910034,38,GO-20141303985,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,16,2014,January,8,8,Wednesday ,2,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),-79.5275415080711,43.622795614759
-8831438.61887632,5436357.10695654,39,GO-20141307183,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,21,2014,January,8,8,Wednesday ,21,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,116,Steeles (116),116,Steeles (116),-79.3341629211592,43.8117563431292
-8835307.51909592,5433613.02713704,40,GO-20141306439,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,18,2014,January,8,8,Wednesday ,9,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,049,Bayview Woods-Steeles (49),049,Bayview Woods-Steeles (49),-79.3689178428384,43.7939654529957
-8813240.86326758,5435073.69816514,41,GO-20141305307,2014/01/08 05:00:00+00,2014/01/08 05:00:00+00,2014,January,8,8,Wednesday ,15,2014,January,8,8,Wednesday ,15,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,143,West Rouge (143),131,Rouge (131),-79.1706897014045,43.8034361864679
-8822472.52730203,5430591.72041917,42,GO-20141305232,2014/01/08 05:00:00+00,2014/01/07 05:00:00+00,2014,January,8,8,Wednesday ,15,2014,January,7,7,Tuesday   ,21,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2536191502364,43.7743710695778
-8826001.47104377,5429690.03501847,43,GO-20141302650,2014/01/08 05:00:00+00,2014/01/07 05:00:00+00,2014,January,8,8,Wednesday ,7,2014,January,7,7,Tuesday   ,19,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,126,Dorset Park (126),126,Dorset Park (126),-79.2853201911481,43.7685220354737
-8826070.72289899,5430162.55444562,44,GO-20141302189,2014/01/08 05:00:00+00,2014/01/07 05:00:00+00,2014,January,8,8,Wednesday ,5,2014,January,7,7,Tuesday   ,23,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,126,Dorset Park (126),126,Dorset Park (126),-79.2859422911817,43.7715872357147
-8821855.07048057,5424784.66865648,45,GO-20141310520,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,12,2014,January,9,9,Thursday  ,12,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,124,Kennedy Park (124),124,Kennedy Park (124),-79.248072441376,43.7366919813127
-8840285.81455527,5432668.32950805,46,GO-20141309321,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,9,2014,January,9,9,Thursday  ,8,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,050,Newtonbrook East (50),050,Newtonbrook East (50),-79.4136386322153,43.7878394008615
-8851217.53938909,5416199.99319636,47,GO-20141309313,2014/01/09 05:00:00+00,2014/01/08 05:00:00+00,2014,January,9,9,Thursday  ,9,2014,January,8,8,Wednesday ,16,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,009,Edenbridge-Humber Valley (9),009,Edenbridge-Humber Valley (9),-79.5118399873302,43.6809468052367
-8818442.69060216,5438384.62438427,48,GO-20141309040,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,8,2014,January,9,9,Thursday  ,0,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,144,Morningside Heights (144),131,Rouge (131),-79.2174185113257,43.8248980890142
-8854445.65634453,5419240.57762168,49,GO-20141309029,2014/01/09 05:00:00+00,2014/01/08 05:00:00+00,2014,January,9,9,Thursday  ,8,2014,January,8,8,Wednesday ,23,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.5408386553703,43.7006969770218
-8823050.80823433,5432946.61689487,50,GO-20141308876,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,7,2014,January,9,9,Thursday  ,6,D42,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),-79.2588139359484,43.7896440676407
-8852412.23352262,5402853.79245868,51,GO-20141311206,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,14,2014,January,9,9,Thursday  ,1,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,019,Long Branch (19),019,Long Branch (19),-79.5225721072505,43.5941793914776
-8830897.10454544,5415140.32492325,52,GO-20141310284,2014/01/09 05:00:00+00,2014/01/07 05:00:00+00,2014,January,9,9,Thursday  ,12,2014,January,7,7,Tuesday   ,22,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,070,South Riverdale (70),070,South Riverdale (70),-79.3292984150421,43.6740621820501
-8853504.36589234,5426707.88038539,53,GO-20141312885,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,19,2014,January,9,9,Thursday  ,18,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,022,Humbermede (22),022,Humbermede (22),-79.5323828987917,43.7491733791571
-8830718.77628716,5428480.86530989,54,GO-20141311790,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,16,2014,January,9,9,Thursday  ,16,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),-79.3276964650443,43.7606775192905
-8823373.42169213,5424755.88808313,55,GO-20141311405,2014/01/09 05:00:00+00,2014/01/09 05:00:00+00,2014,January,9,9,Thursday  ,14,2014,January,9,9,Thursday  ,10,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,138,Eglinton East (138),138,Eglinton East (138),-79.2617120223127,43.7365051791847
-8855792.08105908,5427057.94706297,56,GO-20141310320,2014/01/09 05:00:00+00,2014/01/08 05:00:00+00,2014,January,9,9,Thursday  ,20,2014,January,8,8,Wednesday ,22,D31,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,021,Humber Summit (21),021,Humber Summit (21),-79.552933794057,43.7514449873754
-8835504.16698016,5414823.78986747,57,GO-20141320157,2014/01/10 05:00:00+00,2014/01/10 05:00:00+00,2014,January,10,10,Friday    ,22,2014,January,10,10,Friday    ,22,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.3706843611319,43.6720055129514
-8840941.60825089,5411371.74916991,58,GO-20141315004,2014/01/10 05:00:00+00,2014/01/09 05:00:00+00,2014,January,10,10,Friday    ,6,2014,January,9,9,Thursday  ,18,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,081,Trinity-Bellwoods (81),081,Trinity-Bellwoods (81),-79.4195297268221,43.6495714941364
-8848593.43998693,5429005.64291533,59,GO-20141314909,2014/01/10 05:00:00+00,2014/01/10 05:00:00+00,2014,January,10,10,Friday    ,6,2014,January,10,10,Friday    ,5,D31,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,027,York University Heights (27),027,York University Heights (27),-79.4882673010146,43.7640821522063
-8827770.24791764,5425383.29079532,60,GO-20141315780,2014/01/10 05:00:00+00,2014/01/10 05:00:00+00,2014,January,10,10,Friday    ,9,2014,January,10,10,Friday    ,1,D41,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.3012093836767,43.7405772410908
-8832505.45322384,5430824.64629674,61,GO-20141316838,2014/01/10 05:00:00+00,2014/01/06 05:00:00+00,2014,January,10,10,Friday    ,12,2014,January,6,6,Monday    ,9,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,047,Don Valley Village (47),047,Don Valley Village (47),-79.343746456519,43.7758819156433
-8840424.05076498,5411929.38318964,62,GO-20141317409,2014/01/10 05:00:00+00,2014/01/10 05:00:00+00,2014,January,10,10,Friday    ,14,2014,January,10,10,Friday    ,14,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,081,Trinity-Bellwoods (81),081,Trinity-Bellwoods (81),-79.4148804286,43.6531959972599
-8856978.19513154,5419964.43816741,63,GO-20141319046,2014/01/10 05:00:00+00,2014/01/10 05:00:00+00,2014,January,10,10,Friday    ,18,2014,January,10,10,Friday    ,7,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.5635888380487,43.7053978675403
-8827298.21720917,5419206.15290182,64,GO-20141319157,2014/01/10 05:00:00+00,2014/01/10 05:00:00+00,2014,January,10,10,Friday    ,18,2014,January,10,10,Friday    ,11,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2969690597414,43.7004734068512
-8851367.13697734,5423064.5844204,65,GO-20141321406,2014/01/11 05:00:00+00,2014/01/09 05:00:00+00,2014,January,11,11,Saturday  ,2,2014,January,9,9,Thursday  ,17,D31,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5131838452821,43.725526649875
-8861466.17699188,5425853.9436398,66,GO-20141324139,2014/01/11 05:00:00+00,2014/01/11 05:00:00+00,2014,January,11,11,Saturday  ,14,2014,January,11,11,Saturday  ,13,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6039050651308,43.7436317599931
-8853498.87539241,5424125.7421825,67,GO-20141325757,2014/01/11 05:00:00+00,2014/01/10 05:00:00+00,2014,January,11,11,Saturday  ,19,2014,January,10,10,Friday    ,23,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.5323335766286,43.7324150340535
-8810646.49975045,5431379.02515771,68,GO-20141328608,2014/01/12 05:00:00+00,2014/01/11 05:00:00+00,2014,January,12,12,Sunday    ,8,2014,January,11,11,Saturday  ,20,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,133,Centennial Scarborough (133),133,Centennial Scarborough (133),-79.1473841374222,43.7794776754249
-8842038.54661699,5421850.34205929,69,GO-20141328758,2014/01/12 05:00:00+00,2014/01/11 05:00:00+00,2014,January,12,12,Sunday    ,9,2014,January,11,11,Saturday  ,17,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,039,Bedford Park-Nortown (39),039,Bedford Park-Nortown (39),-79.4293836922136,43.7176435628072
